vessel_id,SpeedOG,FOCDeviation,wind_speed,draft
1018,18.2,15.9,12.13,
1018,18.2,15.7,12.13,
1018,18.32,12.6,12.13,
1018,18.34,14.2,12.13,
1018,18.52,9.9,12.13,
1018,18.43,9.9,12.13,
1018,18.24,13.2,12.13,
1018,18.1,15.7,12.13,
1018,17.85,21.4,12.13,
1018,17.17,10.1,10.93,
1018,17,14.6,10.93,
1018,16.86,21.3,10.93,
1018,16.7,24.7,10.93,
1018,16.61,28.2,10.93,
1018,16.72,27.7,10.93,
1018,16.85,24.6,10.93,
1018,16.8,23.2,10.93,
1018,16.7,24.7,10.93,
1018,16.66,27.3,10.93,
1018,16.7,50.8,6.71,
1018,16.8,47.1,6.71,
1018,16.8,45.2,6.71,
1018,16.84,44.4,6.71,
1018,16.9,43.1,6.71,
1018,17,42.3,6.71,
1018,17.1,38.8,6.71,
1018,17.1,39.3,6.71,
1018,17.2,35.3,6.71,
1018,17.35,32.2,6.71,
1018,17.47,29.8,6.71,
1018,17.5,29.3,6.71,
1018,17.53,42.3,3.93,
1018,17.6,40.3,3.93,
1018,17.54,42.6,3.93,
1018,17.5,44,3.93,
1018,17.55,43.4,3.93,
1018,17.69,38.6,3.93,
1018,17.99,34.7,3.93,
1018,18.41,25,3.93,
1018,18.18,25.7,3.93,
1018,17.87,32,3.93,
1018,17.34,43.6,3.93,
1018,16.6,62.5,3.93,
1018,16.49,59.4,8.94,
1018,16.55,59.3,8.94,
1018,16.6,58.6,8.94,
1018,16.53,61.6,8.94,
1018,16.72,56.8,8.94,
1018,16.86,53.4,8.94,
1018,17.17,45.6,8.94,
1018,17.16,46.6,8.94,
1018,17.2,45.3,8.94,
1018,17.35,43,8.94,
1018,17.2,47,8.94,
1018,17.01,53,8.94,
1018,16.48,76.7,12.27,
1018,17.1,55.1,12.27,
1018,17.04,55.3,12.27,
1018,17.1,54.9,12.27,
1018,17.04,54.7,12.27,
1018,16.91,61.1,12.27,
1018,17.05,57.4,12.27,
1018,16.93,61.7,12.27,
1018,16.83,66.1,12.27,
1018,16.97,63.7,12.27,
1018,17.07,59.9,12.27,
1018,16.9,62.9,12.27,
1018,19.07,12,9.34,
1018,18.92,13.7,9.34,
1018,18.72,18.6,9.34,
1018,18.33,26.8,9.34,
1018,18.43,28.1,9.34,
1018,18.5,26.1,9.34,
1018,18.41,26.7,9.34,
1018,18.33,30,9.34,
1018,18.5,25.4,9.34,
1018,18.53,23.9,9.34,
1018,18.56,22.6,9.34,
1018,18.66,20.6,9.34,
1018,17.8,26.4,11.1,
1018,17.8,26.5,11.1,
1018,17.81,26.4,11.1,
1018,17.8,26.7,11.1,
1018,17.73,29.9,11.1,
1018,17.6,31.2,11.1,
1018,17.66,30.6,11.1,
1018,17.66,29.9,11.1,
1018,17.6,31.2,11.1,
1018,17.57,31.5,11.1,
1018,17.5,32.4,11.1,
1018,17.34,37.2,11.1,
1018,17.32,45.1,10.27,
1018,17.46,43.1,10.27,
1018,17.6,38.7,10.27,
1018,17.6,38.4,10.27,
1018,17.51,40.6,10.27,
1018,17.37,43,10.27,
1018,17.24,45.1,10.27,
1018,17.2,46.7,10.27,
1018,17.2,46.6,10.27,
1018,17.2,46.7,10.27,
1018,17.3,45,10.27,
1018,17.3,44.5,10.27,
1018,17.26,58.3,8.94,
1018,17.3,57.2,8.94,
1018,17.2,56.4,8.94,
1018,17.2,56.2,8.94,
1018,17.2,56.6,8.94,
1018,17.2,56.8,8.94,
1018,17.2,56.7,8.94,
1018,17.05,63.2,8.94,
1018,17.16,59.4,8.94,
1018,17.2,57.4,8.94,
1018,17.26,55.8,8.94,
1018,17.3,55.6,8.94,
1018,17.3,51.4,8.03,
1018,17.3,51.6,8.03,
1018,17.3,51.9,8.03,
1018,17.3,51.9,8.03,
1018,17.39,49.3,8.03,
1018,17.4,48.4,8.03,
1018,17.48,47.5,8.03,
1018,17.5,46.7,8.03,
1018,17.5,47,8.03,
1018,17.53,46.3,8.03,
1018,17.54,45.9,8.03,
1018,17.6,45.1,8.03,
1018,17.6,44.2,7.32,
1018,17.6,44.4,7.32,
1018,17.6,43.8,7.32,
1018,17.56,45.1,7.32,
1018,17.74,44.4,7.32,
1018,17.8,41.2,7.32,
1018,17.8,41.5,7.32,
1018,17.84,41.4,7.32,
1018,17.97,38.4,7.32,
1018,17.9,38.6,7.32,
1018,17.9,38.2,7.32,
1018,17.9,38.3,7.32,
1018,17.9,55.1,6.76,
1018,17.9,55.3,6.76,
1018,17.99,53.2,6.76,
1018,18,52.7,6.76,
1018,17.99,52.5,6.76,
1018,17.94,54.4,6.76,
1018,18.1,49.9,6.76,
1018,18.1,49.8,6.76,
1018,18.03,52,6.76,
1018,18.14,48.8,6.76,
1018,18.1,49.2,6.76,
1018,18.1,49.8,6.76,
1018,18.1,48.2,5.45,
1018,18.16,46.7,5.45,
1018,18.2,45.4,5.45,
1018,18.2,44.7,5.45,
1018,18.29,42,5.45,
1018,18.26,43.1,5.45,
1018,18.2,44.8,5.45,
1018,18.29,42.4,5.45,
1018,18.3,42.2,5.45,
1018,18.4,39.1,5.45,
1018,18.45,37.6,5.45,
1018,18.5,35.3,5.45,
1018,18.45,36.9,5.48,
1018,18.55,35.7,5.48,
1018,18.63,33.5,5.48,
1018,18.7,31.3,5.48,
1018,18.7,31.9,5.48,
1018,18.7,32.1,5.48,
1018,18.76,30.4,5.48,
1018,18.85,27.7,5.48,
1018,18.9,26.4,5.48,
1018,18.9,26,5.48,
1018,18.9,25.8,5.48,
1018,18.96,25.1,5.48,
1018,19,27.8,8.45,
1018,19,27.8,8.45,
1018,19.09,25.7,8.45,
1018,19.1,25.1,8.45,
1018,19.1,25.4,8.45,
1018,19.2,23,8.45,
1018,19.21,22.6,8.45,
1018,19.3,20.6,8.45,
1018,19.33,20.3,8.45,
1018,19.4,19,8.45,
1018,19.5,17.7,8.45,
1018,19.62,15.4,8.45,
1018,19.61,9.8,9.34,
1018,19.53,11.6,9.34,
1018,19.4,12.6,9.34,
1018,19.3,15.4,9.34,
1018,19.17,17,9.34,
1018,19.3,15.6,9.34,
1018,19.38,13.4,9.34,
1018,19.38,12.9,9.34,
1018,19.4,12.1,9.34,
1018,19.3,14.9,9.34,
1018,19.35,14.1,9.34,
1018,19.27,15.2,9.34,
1018,19.3,15.2,9.21,
1018,19.3,14.6,9.21,
1018,19.4,13.1,9.21,
1018,19.4,13.1,9.21,
1018,19.4,13.5,9.21,
1018,19.4,13.5,9.21,
1018,19.4,13.8,9.21,
1018,19.4,13.3,9.21,
1018,19.4,12.9,9.21,
1018,19.3,14.2,9.21,
1018,19.12,18.4,9.21,
1018,19.29,18.3,9.21,
1018,18.63,13.4,11.1,
1018,18.47,18.1,11.1,
1018,18.28,22.2,11.1,
1018,18.23,21.6,11.1,
1018,17.77,15.7,11.1,
1018,17.82,23.1,11.1,
1018,17.97,23.4,11.1,
1018,13.25,55.2,4.45,
1018,13.01,69.2,4.45,
1018,12.93,78.6,4.45,
1018,12.96,77.7,4.45,
1018,13,69.7,4.45,
1018,12.68,74.5,4.45,
1018,12.46,78.2,4.45,
1018,12.87,81.7,4.45,
1018,14.1,54.2,4.45,
1018,14.59,39.6,4.45,
1018,14.76,32.6,4.45,
1018,14.32,40.3,4.45,
1018,13.93,53.4,2.88,
1018,13.8,56.7,2.88,
1018,13.9,64.6,2.88,
1018,14,61.4,2.88,
1018,14.4,72.8,2.88,
1018,14.41,52.7,2.88,
1018,14.17,50.4,2.88,
1018,14.2,51.8,2.88,
1018,14.2,51,2.88,
1018,14.54,49.7,2.88,
1018,14.66,33.1,2.88,
1018,14.6,58.6,2.88,
1018,16,21,5.91,
1018,15.93,22.3,5.91,
1018,15.74,23.7,5.91,
1018,15.66,26,5.91,
1018,15.44,29.2,5.91,
1018,15.23,35.1,5.91,
1018,15.16,36.3,5.91,
1018,15.07,38.4,5.91,
1018,14.95,41.7,5.91,
1018,14.9,44.4,5.91,
1018,14.28,52.6,1.95,
1018,14.1,62.4,1.95,
1018,14.14,58.2,1.95,
1018,14.3,52.2,1.95,
1018,14.3,52.9,1.95,
1018,14.44,49.8,1.95,
1018,14.5,47.8,1.95,
1018,14.5,47.6,1.95,
1018,14.6,45.2,1.95,
1018,14.6,44.6,1.95,
1018,14.74,41.5,1.95,
1018,14.84,38.2,1.95,
1018,14.9,35.4,1.56,
1018,14.9,36.1,1.56,
1018,14.9,35.2,1.56,
1018,15.1,32.2,1.56,
1018,15.2,28.8,1.56,
1018,15.3,25.5,1.56,
1018,15.22,26.9,1.56,
1018,15.2,27.5,1.56,
1018,15.13,30.5,1.56,
1018,15.27,27.3,1.56,
1018,15.39,24.2,1.56,
1018,15.41,22.3,1.56,
1018,15.4,20.6,4.39,
1018,15.4,21.1,4.39,
1018,15.4,20.8,4.39,
1018,15.4,21.3,4.39,
1018,15.4,22.1,4.39,
1018,15.45,20.7,4.39,
1018,15.5,19.2,4.39,
1018,15.46,19.8,4.39,
1018,15.49,20.7,4.39,
1018,15.58,20.4,4.39,
1018,15.43,21.3,4.39,
1018,15.24,28,4.39,
1018,15.12,34.1,5.8,
1018,15.36,29,5.8,
1018,15.56,23.3,5.8,
1018,15.55,22.8,5.8,
1018,15.62,22.3,5.8,
1018,15.82,17.8,5.8,
1018,16.04,13.1,5.8,
1018,16.13,12.2,5.8,
1018,16.2,8.9,5.8,
1018,16.13,11.9,5.8,
1018,15.78,12,5.8,
1018,15.46,26.3,5.8,
1018,14.6,6.9,12.07,
1018,14.69,6.7,12.07,
1018,16.41,29.3,12.07,
1018,14.71,9.7,12.11,
1018,14.5,15.4,12.11,
1018,14.68,11.8,12.11,
1018,14.77,6.5,12.11,
1018,14.64,9.5,12.11,
1018,14.57,10.5,12.11,
1018,14.54,13.6,12.11,
1018,14.44,15.9,12.11,
1018,14.24,21.6,12.11,
1018,14.35,17.7,12.11,
1018,14.38,15.2,12.11,
1018,14.33,16.4,12.11,
1018,15.87,57.3,10.84,
1018,16.72,34.2,10.84,
1018,17.9,27,10.84,
1018,16.81,36.4,10.84,
1018,16.7,38.2,10.84,
1018,16.52,33.4,10.34,
1018,17.62,12.5,10.34,
1018,17.75,9.7,10.34,
1018,17.73,9.4,10.34,
1018,17.69,10.9,10.34,
1018,17.83,8.6,10.34,
1018,16.31,48.7,6.57,
1018,16.37,26.8,6.57,
1018,17.94,46.1,11.12,
1018,18,45,11.12,
1018,18.1,41.7,11.12,
1018,18.18,39.7,11.12,
1018,18.2,40,11.12,
1018,18.19,40.5,11.12,
1018,18.2,39.5,11.12,
1018,18.11,44.3,11.12,
1018,18.18,38.7,11.12,
1018,18.51,33.1,11.12,
1018,18.39,33.9,11.12,
1018,18.26,36.9,11.12,
1018,18.2,37.8,10.08,
1018,18.31,37.2,10.08,
1018,18.54,32.5,10.08,
1018,18.69,27.7,10.08,
1018,18.51,29.9,10.08,
1018,18.39,34.6,10.08,
1018,18.48,33.3,10.08,
1018,18.5,32.3,10.08,
1018,18.63,29.7,10.08,
1018,18.88,25.2,10.08,
1018,19.18,18.3,10.08,
1018,19.21,16,10.08,
1018,16.87,31.2,10.29,
1018,16.95,29.9,10.29,
1018,15.51,23.9,10.76,
1018,16.46,29.4,12.15,
1018,16.67,22.5,12.15,
1018,16.76,20.7,12.15,
1018,16.83,24.2,12.15,
1018,16.83,23.5,12.15,
1018,16.56,7.8,12.15,
1018,17.17,35.5,6.56,
1018,18.88,25.9,11.27,
1018,19.07,18.4,11.27,
1018,19.07,19.3,11.27,
1018,19.12,18.6,11.27,
1018,19.06,24.2,12.59,
1018,19.11,23.4,12.59,
1018,19.07,25.5,11.57,
1018,19.05,25.2,11.57,
1018,19.08,25.7,11.57,
1018,19.04,26.4,11.57,
1018,13.23,14.4,4.13,
1018,13.58,13.6,4.13,
1018,14.37,10.4,4.13,
1018,14.25,4.9,4.13,
1018,14.08,7.3,4.13,
1018,13.97,10.9,4.13,
1018,13.96,10.6,4.13,
1018,14.06,8.4,4.13,
1018,13.81,12.1,4.13,
1018,13.88,19.8,4.13,
1018,13.91,17.9,4.13,
1018,14.02,14.7,3.34,
1018,13.93,20.4,3.34,
1018,14.08,18.4,3.34,
1018,14.11,17.5,3.34,
1018,16.19,28.2,3.34,
1018,16.34,32.8,3.34,
1018,12.72,28.7,3.34,
1018,13.36,41.5,3.34,
1018,14.18,41.2,2.14,
1018,14.13,28.8,2.14,
1018,13.31,43.9,2.14,
1018,13.78,64.2,2.14,
1018,16.34,34.6,2.14,
1018,16.57,35.7,2.14,
1018,17.04,34.8,2.14,
1018,14.58,25.8,3.41,
1018,14.64,23.5,3.41,
1018,14.49,24.7,3.41,
1018,14.14,33.3,3.41,
1018,14.36,29.2,3.41,
1018,14.18,32.7,3.41,
1018,14.2,32.8,3.41,
1018,14.42,26.3,3.41,
1018,14.39,26.8,3.41,
1018,14.47,25,3.41,
1018,14.46,24.3,3.41,
1018,14.47,25.4,3.41,
1018,13.71,18.8,6.94,
1018,13.72,16.4,6.94,
1018,13.7,16.4,6.94,
1018,13.78,15.6,6.94,
1018,14.01,19.2,6.94,
1018,14.49,7.8,6.94,
1018,13.66,3.3,6.94,
1018,13.76,4.1,8.47,
1018,13.54,7.8,8.47,
1018,13.48,9.4,8.47,
1018,13.65,6.6,8.47,
1018,13.57,8.7,8.47,
1018,13.62,7.9,8.47,
1018,13.21,12.7,8.47,
1018,13.24,14.2,8.47,
1018,12.49,31.3,8.47,
1018,12.63,31.6,8.47,
1018,12.58,29.2,8.47,
1018,13.86,14.9,10.48,
1018,13.73,15.1,10.48,
1018,13.27,28.4,10.48,
1018,12.92,33.7,10.48,
1018,12.29,56.3,10.48,
1018,11.86,64.2,10.48,
1018,11.73,73.1,10.48,
1018,11.36,88.5,10.48,
1018,12.78,87.3,10.48,
1018,13.2,79.3,10.48,
1018,13.66,66.4,10.48,
1018,13.84,39.1,11.82,
1018,13.73,48.4,11.82,
1018,13.64,49.4,11.82,
1018,13.72,45.5,11.82,
1018,13.77,59.4,11.82,
1018,14.17,51.6,11.82,
1018,14.44,45,11.82,
1018,13.23,19.2,11.82,
1018,13.73,29.5,11.82,
1018,13.48,30.6,11.82,
1018,14.02,30.3,11.82,
1018,13.97,36.9,11.82,
1018,13.99,11.1,10.32,
1018,13.59,40.9,10.32,
1018,14.3,19.1,10.32,
1018,13.86,14.7,10.32,
1018,13.84,23,10.32,
1018,13.77,19.8,10.32,
1018,13.63,26.2,10.32,
1018,13.33,27.8,10.32,
1018,14.3,24.2,10.32,
1018,13.87,28.9,10.32,
1018,14.44,20.6,10.32,
1018,13.86,28.7,10.32,
1018,13.76,26.8,9.07,
1018,14.19,27.3,9.07,
1018,14.06,25.1,9.07,
1018,13.8,40.4,9.07,
1018,14.02,32.1,9.07,
1018,14.17,28.2,9.07,
1018,14.17,25.8,9.07,
1018,14.39,22.5,9.07,
1018,14.16,27.6,9.07,
1018,14.54,17.9,9.07,
1018,14.54,24.8,9.07,
1018,14.55,11,9.07,
1018,14.74,12.3,9.63,
1018,14.5,10.4,9.63,
1018,14.23,23.4,9.63,
1018,14.11,23.4,9.63,
1018,14.1,20.5,9.63,
1018,13.9,28.4,9.63,
1018,13.94,24.6,9.63,
1018,13.87,30.7,9.63,
1018,14.16,25,9.63,
1018,14.19,25.4,9.63,
1018,14.2,21.2,9.63,
1018,14.14,23.6,9.63,
1018,13.52,32.6,9.08,
1018,13.95,33.9,9.08,
1018,14.42,15.4,9.08,
1018,14.01,26.2,9.08,
1018,14.71,15.6,9.08,
1018,13.55,18.1,9.08,
1018,13.37,28.1,9.08,
1018,13.75,23.1,9.08,
1018,13.61,18.4,9.08,
1018,13.13,32.2,9.08,
1018,13.19,34.1,9.08,
1018,13.22,26.3,9.06,
1018,13.2,25.6,9.06,
1018,13.21,28.3,9.06,
1018,14.05,40.8,9.06,
1018,14.31,26.6,9.06,
1018,14.1,26.9,9.06,
1018,13.91,30.2,9.06,
1018,14.04,28.7,9.06,
1018,14,28.8,9.06,
1018,14,28.9,9.06,
1018,13.99,29.3,9.06,
1018,13.91,29.5,9.06,
1018,13.84,35.7,11.47,
1018,13.81,37.6,11.47,
1018,13.9,36.2,11.47,
1018,14.01,33.3,11.47,
1018,14.1,32.3,11.47,
1018,14.1,32.1,11.47,
1018,14.17,30.8,11.47,
1018,14.2,30.1,11.47,
1018,14.2,29.4,11.47,
1018,14.13,30.7,11.47,
1018,14.15,30.2,11.47,
1018,14.14,31.7,11.47,
1018,14.12,15,11.02,
1018,13.85,19.4,11.02,
1018,13.84,21.5,11.02,
1018,13.86,20.5,11.02,
1018,13.73,23.1,11.02,
1018,13.7,24.4,11.02,
1018,13.7,24.9,11.02,
1018,13.6,26,11.02,
1018,13.43,37.2,11.02,
1018,13.31,54.5,11.02,
1018,13.64,36.4,11.02,
1018,13.87,28.1,11.02,
1018,13.9,32.1,10.44,
1018,13.9,32.8,10.44,
1018,13.9,31.2,10.44,
1018,13.9,31.6,10.44,
1018,13.95,31.3,10.44,
1018,13.82,34,10.44,
1018,13.91,29.5,10.44,
1018,13.91,29.1,10.44,
1018,14.01,26.3,10.44,
1018,14.15,22.3,10.44,
1018,14.3,21,10.44,
1018,14.28,19.7,10.44,
1018,14.2,11.8,3.01,
1018,14.3,15.9,3.01,
1018,14.46,15.5,3.01,
1018,14.45,14.5,3.01,
1018,14.39,15.1,3.01,
1018,14.4,14.9,3.01,
1018,14.5,13.1,3.01,
1018,14.5,12,3.01,
1018,14.5,12.6,3.01,
1018,14.63,9,3.01,
1018,14.56,11.4,3.01,
1018,14.47,3.6,3.01,
1018,14,4.7,0.52,
1018,14.09,3.7,0.52,
1018,14.31,3.4,0.52,
1018,13.03,3.1,7.67,
1018,13.38,3.1,7.67,
1018,13.4,2.7,7.67,
1018,13.33,3.4,7.67,
1018,13.1,7.6,7.67,
1018,13.1,6.2,7.67,
1018,13.15,5.8,7.67,
1018,12.78,4.3,7.67,
1018,12.75,12.2,8.31,
1018,12.88,6.5,8.31,
1018,12.8,10.4,8.31,
1018,12.89,7.6,8.31,
1018,12.59,13.5,8.31,
1018,12.38,17.5,8.31,
1018,12.4,19.1,8.31,
1018,12.4,21.4,8.31,
1018,12.8,19.9,8.31,
1018,12.78,18.4,8.31,
1018,12.41,24.4,8.31,
1018,12.71,42,8.31,
1018,17.94,6.4,6.64,
1018,17.36,16.8,9.2,
1018,17.56,30.8,9.2,
1018,17.94,33.6,9.2,
1018,19.83,8.3,8.41,
1018,19.85,6.9,8.41,
1018,18.87,7.7,2.39,
1018,18.93,14,2.39,
1018,19.33,13.7,2.39,
1018,19.46,8.5,2.39,
1018,19.6,6.4,2.39,
1018,19.49,8.2,2.39,
1018,19.29,13.1,2.39,
1018,19.18,14.4,2.39,
1018,16.84,24.2,6.75,
1018,17.05,17.8,6.75,
1018,15.7,9.6,7.83,
1018,15.86,18.3,7.83,
1018,15.79,9.9,8.88,
1018,16.05,14.6,8.88,
1018,15.98,15.1,8.88,
1018,15.8,16.6,8.88,
1018,15.7,18.6,8.88,
1018,15.57,26.5,8.88,
1018,15.29,25.7,8.88,
1018,15.43,27.8,8.88,
1018,15.44,27.3,8.88,
1018,15.38,28.9,8.88,
1018,15.3,27.4,8.88,
1018,15.36,40.3,9.95,
1018,16.36,20.1,9.95,
1018,15.97,23.2,9.95,
1018,15.95,26.2,9.95,
1018,16.07,22.4,9.95,
1018,16.16,18.5,9.95,
1018,16.27,15.5,9.95,
1018,16.29,15,9.95,
1018,16.2,35.3,8.77,
1018,16.16,35.4,8.77,
1018,15.95,37.8,8.77,
1018,16.02,39.5,8.77,
1018,16.37,32.5,8.77,
1018,16.6,16.7,8.77,
1018,16.55,25.9,8.77,
1018,16.49,15.1,7.91,
1018,16.31,20.8,7.91,
1018,16.42,16.8,7.91,
1018,16.41,16.9,7.91,
1018,16.42,16.9,7.91,
1018,16.46,17,7.91,
1018,16.42,16.4,7.91,
1018,15.95,26.7,7.91,
1018,15.88,32.1,7.91,
1018,16.13,29.5,7.91,
1018,16.27,25.6,7.91,
1018,16.43,21.4,7.91,
1018,16.2,18.9,6.67,
1018,15.3,25.5,5.01,
1018,16.01,48.3,5.01,
1018,16.51,20.4,5.01,
1018,16.34,20.7,5.01,
1018,16.27,21.9,5.01,
1018,15.98,24.2,5.01,
1018,15.83,27.9,5.01,
1018,15.72,31.5,5.01,
1018,15.95,25.1,5.01,
1018,16.27,18.7,5.01,
1018,16.26,18,5.01,
1018,16.2,20.2,5.01,
1018,16.3,16.8,5.11,
1018,16.3,17.5,5.11,
1018,16.43,15.1,5.11,
1018,15.72,6.4,5.11,
1018,15.56,11.5,5.11,
1018,15.83,17.1,5.11,
1018,15.91,25,5.41,
1018,15.89,23.8,5.41,
1018,15.8,26.2,5.41,
1018,15.9,26,5.41,
1018,15.81,26.2,5.41,
1018,15.82,25.9,5.41,
1018,15.9,25.5,5.41,
1018,15.92,25.2,5.41,
1018,15.94,21.7,5.41,
1018,16,18.4,5.41,
1018,15.86,21.4,5.41,
1018,15.64,25.3,5.41,
1018,15.55,27.3,5.84,
1018,15.6,27,5.84,
1018,15.66,26.5,5.84,
1018,15.82,23.3,5.84,
1018,16.02,16.7,5.84,
1018,16.1,15.5,5.84,
1018,16.04,15.7,5.84,
1018,15.97,16.6,5.84,
1018,15.88,19.9,5.84,
1018,15.69,24.3,5.84,
1018,15.61,31.8,5.84,
1018,16.09,35.7,5.84,
1018,16.14,34.6,4.23,
1018,16.31,32.6,4.23,
1018,16.37,30.7,4.23,
1018,15.93,42.3,4.23,
1018,16.07,35.9,4.23,
1018,15.81,41.8,4.23,
1018,15.91,42,4.23,
1018,15.64,29.3,4.23,
1018,16.17,34.6,3.24,
1018,15.67,48.1,3.24,
1018,15.61,54.5,3.24,
1018,15.9,53.2,3.24,
1018,16.43,30.1,3.24,
1018,16.35,34.9,3.24,
1018,16.06,45.5,3.24,
1018,15.95,48.1,3.24,
1018,15.7,57.2,3.24,
1018,12.53,14.3,4.86,
1018,11.89,35.2,4.86,
1018,11.58,35.7,4.86,
1018,11.6,35.9,4.86,
1018,11.5,40,4.86,
1018,11.56,38.4,4.86,
1018,11.6,36.5,4.86,
1018,11.5,40.5,4.86,
1018,11.5,41.7,4.86,
1018,11.53,40.5,4.86,
1018,11.56,39.1,4.86,
1018,11.44,4.4,6.78,
1018,11.21,16.8,6.78,
1018,11.39,18.6,6.78,
1018,11.72,7.2,6.78,
1018,11.73,1.8,6.78,
1018,11.1,7.8,6.78,
1018,11.27,26.5,6.78,
1018,11.8,14,6.78,
1018,11.85,11.4,6.78,
1018,11.82,1.9,5.25,
1018,11.99,3.2,5.25,
1018,11.37,3.1,5.25,
1018,11.9,1.3,4.38,
1018,11.48,3,4.38,
1018,11.1,15.2,4.38,
1018,11.1,14.2,4.38,
1018,11.02,14.7,4.38,
1018,10.86,10.8,1.97,
1018,10.62,20.5,1.97,
1018,10.7,22.7,1.97,
1018,10.7,23.5,1.97,
1018,10.63,28.3,1.97,
1018,10.5,32.5,1.97,
1018,10.3,39.9,1.97,
1018,11.65,67.6,8.34,
1018,11.8,42.9,8.34,
1018,11.8,40.8,8.34,
1018,11.53,39.1,8.34,
1018,11.5,41.6,8.34,
1018,10.94,27.5,8.34,
1018,11.13,49.3,8.34,
1018,11.4,39.9,8.34,
1018,11.49,34.4,8.34,
1018,11.35,37.9,8.34,
1018,11.05,59.8,8.34,
1018,10.97,66,8.34,
1018,10.97,52.7,11.67,
1018,11.1,47.6,11.67,
1018,11.2,43.5,11.67,
1018,11.13,46.8,11.67,
1018,11.03,49.7,11.67,
1018,11.44,60.5,11.67,
1018,11.54,54.9,11.67,
1018,11.67,51.5,11.67,
1018,11.77,46.5,11.67,
1018,11.81,45.4,11.67,
1018,11.9,40.7,11.67,
1018,12,37.7,11.67,
1018,11.87,19.8,6.81,
1018,11.8,12.3,6.81,
1018,11.7,11.3,6.81,
1018,11.77,12.7,6.81,
1018,11.84,5,6.81,
1018,11.78,4.8,6.81,
1018,11.82,5.3,6.81,
1018,11.9,2.3,6.81,
1018,11.6,5.8,6.81,
1018,11.75,5.4,6.81,
1018,11.77,2.8,6.81,
1018,15.2,43.8,8.79,
1018,15.24,42.6,8.79,
1018,15.4,37.7,8.79,
1018,15.46,36.8,8.79,
1018,15.67,35.3,8.79,
1018,15.73,32.2,8.79,
1018,15.7,34.2,8.79,
1018,15.8,30.6,8.79,
1018,15.87,27.4,8.79,
1018,15.89,25.5,8.79,
1018,15.64,20.7,8.79,
1018,15.5,20.7,8.79,
1018,14.5,35.4,5.3,
1018,14.85,37.1,5.3,
1018,14.86,28.8,5.3,
1018,14.42,33.7,5.3,
1018,14.41,36.6,5.3,
1018,14.4,36.3,5.3,
1018,14.22,46.6,5.3,
1018,14.4,42.2,5.3,
1018,14.43,51.9,5.3,
1018,14.5,49.3,5.3,
1018,14.5,52.9,5.3,
1018,14.43,59.2,5.3,
1018,14.77,59.6,3.09,
1018,14.9,55.2,3.09,
1018,14.96,53.3,3.09,
1018,15.04,51.5,3.09,
1018,15.07,51.4,3.09,
1018,15.02,51.1,3.09,
1018,15.04,41.7,3.09,
1018,14.74,40.9,3.09,
1018,14.8,40.1,3.09,
1018,14.9,37.8,3.09,
1018,14.69,21,3.09,
1018,14.5,26.7,3.09,
1018,14.2,34.6,2.93,
1018,14.2,35.7,2.93,
1018,14.2,37.2,2.93,
1018,14.13,40.9,2.93,
1018,13.94,49.9,2.93,
1018,14.33,75.9,2.93,
1018,14.35,45.4,2.93,
1018,13.91,64.8,2.93,
1018,14.25,72.6,2.93,
1018,14.23,61.7,2.93,
1018,14.29,48.3,2.93,
1018,14.21,43.9,2.93,
1018,14.3,43.5,5.23,
1018,14.25,51,5.23,
1018,14.21,57.6,5.23,
1018,13.97,72,5.23,
1018,13.93,76,5.23,
1018,13.9,77,5.23,
1018,13.81,90.4,5.23,
1018,14.5,91.7,5.23,
1018,14.6,85.6,5.23,
1018,14.6,85,5.23,
1018,14.4,91.2,5.23,
1018,14.48,89,5.23,
1018,14.31,98.1,1.99,
1018,14.45,90,1.99,
1018,14.63,83.6,1.99,
1018,14.56,86.4,1.99,
1018,14.74,77.2,1.99,
1018,14.94,70.7,1.99,
1018,14.93,58.1,1.99,
1018,14.8,59.5,1.99,
1018,14.84,58.3,1.99,
1018,14.69,51.8,1.99,
1018,14.53,47.4,1.99,
1018,14.51,48.1,1.99,
1018,14.41,44.1,3.04,
1018,14.44,45.3,3.04,
1018,14.5,43.5,3.04,
1018,14.42,40.2,3.04,
1018,14.3,41.6,3.04,
1018,14.24,45.4,3.04,
1018,14.3,40.8,3.04,
1018,14.19,41.5,3.04,
1018,14.2,41.5,3.04,
1018,14.11,42.1,3.04,
1018,14.1,41.1,3.04,
1018,13.92,45.8,3.04,
1018,13.82,35.1,2.76,
1018,13.7,41.9,2.76,
1018,13.75,44.5,2.76,
1018,13.9,37.7,2.76,
1018,13.9,35,2.76,
1018,13.99,39.6,2.76,
1018,14.02,39.9,2.76,
1018,13.9,41.3,2.76,
1018,13.76,44.9,2.76,
1018,13.68,48.1,2.76,
1018,13.73,53.4,2.76,
1018,14.21,51.3,3.32,
1018,14.3,47.8,3.32,
1018,14.26,46.6,3.32,
1018,14.2,48.3,3.32,
1018,14.1,52.1,3.32,
1018,14.1,52.1,3.32,
1018,14.16,51.6,3.32,
1018,14.2,47.9,3.32,
1018,14.21,46.8,3.32,
1018,14.22,47.2,3.32,
1018,14.3,45.1,3.32,
1018,14.45,41.7,3.32,
1018,14.6,41.8,4.76,
1018,14.64,33.4,4.76,
1018,14.58,32.1,4.76,
1018,14.66,32.4,4.76,
1018,14.82,28.5,4.76,
1018,14.9,27.5,4.76,
1018,14.68,19.8,4.76,
1018,14.77,19.4,4.76,
